ISBN_13,PUBL_DATE,PUBL_MONTH,D14_SALE,CATEG_NO,CATEG_NM,AU_CNT,AU_NO,AU_W_CNT,AU_S_CNT,AU_S_AVG,PU_NO,PU_W_CNT,PU_S_CNT,PU_S_AVG,BK_PRICE,BSPT_BIZ,BSPT_LIB,BSPT_SLF,BSPT_LIT,F_INCOME,CSMP_EXP,GRCR_EXP,BOOK_EXP,BK_S_PRD,BK_A_PRD,BK_S_RTL,BK_S_OLN,CSTMR_PI,CSTMR_PP,UNEMPLOY,AU_BS_W1,AU_BS_W2,AU_BS_W3,AU_BS_W4,AU_BS_SC,PU_BS_W1,PU_BS_W2,PU_BS_W3,PU_BS_W4,PU_BS_SC,AU_S_12M,AU_S_06M,AU_S_03M,AU_S_01M,PU_S_12M,PU_S_06M,PU_S_03M,PU_S_01M
9.78899E+12,20130830,201308,4,1006,193;9.GP,1,,0,0,0,96304,61,14759,242,15000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3107,1590,712,250
9.78896E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,109576,50,212,4.2,15000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,2,0
9.78898E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,4685,85,329,3.9,15000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,6,1
9.78899E+12,20130830,201308,12,1006,193;9.GP,1,,0,0,0,8891,117,116781,998.1,13800,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10294,4380,2008,692
9.789E+12,20130830,201308,7,1006,193;9.GP,1,,0,0,0,152924,9,631,70.1,13800,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,204,116,30
9.789E+12,20130830,201308,8,1006,193;9.GP,1,,0,0,0,156931,3,253,84.3,13000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,31,9,3
9.78896E+12,20130830,201308,118,1006,193;9.GP,1,,0,0,0,8022,274,5632,20.6,13000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,189,98,31
9.78897E+12,20130830,201308,6,1006,193;9.GP,1,,0,0,0,103507,157,18154,115.6,12000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2349,1072,522,172
9.789E+12,20130830,201308,1,1006,193;9.GP,1,,0,0,0,4425,434,18604,42.9,12000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363,1239,682,243
9.789E+12,20130830,201308,10,1006,193;9.GP,1,,0,0,0,152356,99,4198,42.4,12000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2399,1002,478,164
9.79116E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,165134,156,1846,11.8,12000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,326,195,74
9.78899E+12,20130830,201308,2,1006,193;9.GP,1,,0,0,0,439,122,1273,10.4,12000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,10,5,0
9.78896E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,7810,379,2859,7.5,12000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,108,56,21
9.78896E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,3822,128,470,3.7,12000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,4,1
9.78899E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,110664,15,49,3.3,12000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,2,2
9.789E+12,20130830,201308,1,1006,193;9.GP,1,,0,0,0,146108,76,2552,33.6,11000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181,456,205,62
9.78898E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,10022,104,1102,10.6,10000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0
9.78899E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,439,122,1273,10.4,10000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,10,5,0
9.789E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,4406,236,1060,4.5,10000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,63,25,16
9.78896E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,109576,50,212,4.2,10000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,2,0
9.78896E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,109576,50,212,4.2,10000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,2,0
9.78896E+12,20130830,201308,10,1006,193;9.GP,1,,0,0,0,109576,50,212,4.2,10000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,2,0
9.79116E+12,20130830,201308,13,1006,193;9.GP,1,,0,0,0,103788,71,234,3.3,10000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,2,2
9.78899E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,110664,15,49,3.3,10000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,2,2
9.78898E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,2142,128,273,2.1,10000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,7,2
9.789E+12,20130830,201308,17,1006,193;9.GP,1,,0,0,0,133367,95,12411,130.6,9500,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5519,2385,1151,425
9.78893E+12,20130830,201308,19,1006,193;9.GP,1,,0,0,0,95791,345,41590,120.6,9000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5222,2715,1694,505
9.789E+12,20130830,201308,1,1006,193;9.GP,1,,0,0,0,164079,37,1122,30.3,9000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,404,233,120
9.789E+12,20130830,201308,5,1006,193;9.GP,1,,0,0,0,163363,81,1336,16.5,9000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,518,240,51
9.78896E+12,20130830,201308,19,1006,193;9.GP,1,,0,0,0,100194,276,44086,159.7,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3369,1092,473,176
9.789E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,4425,434,18604,42.9,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363,1239,682,243
9.789E+12,20130830,201308,1,1006,193;9.GP,1,,0,0,0,107615,1318,13406,10.2,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,1214,669,262
9.78893E+12,20130830,201308,1,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,1144,601,217
9.78893E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2325,1144,601,217
9.79116E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,107560,566,5038,8.9,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,209,113,36
9.79116E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,107560,566,5038,8.9,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,209,113,36
9.78897E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,2400,73,518,7.1,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,33,14,3
9.789E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,105656,78,288,3.7,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,2,2
9.78897E+12,20130830,201308,2,1006,193;9.GP,1,,0,0,0,152974,990,3130,3.2,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,902,509,241
9.79113E+12,20130830,201308,3,1006,193;9.GP,1,,0,0,0,152974,990,3130,3.2,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,902,509,241
9.78897E+12,20130830,201308,2,1006,193;9.GP,1,,0,0,0,152974,990,3130,3.2,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,902,509,241
9.79113E+12,20130830,201308,2,1006,193;9.GP,1,,0,0,0,152974,990,3130,3.2,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,902,509,241
9.78897E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,152974,990,3130,3.2,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,902,509,241
9.78897E+12,20130830,201308,0,1006,193;9.GP,1,,0,0,0,152974,990,3130,3.2,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,902,509,241
9.79113E+12,20130830,201308,1,1006,193;9.GP,1,,0,0,0,152974,990,3130,3.2,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1913,902,509,241
9.78898E+12,20130831,201308,0,1006,193;9.GP,1,,0,0,0,1350,588,12180,20.7,21000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,593,186,77
9.78897E+12,20130831,201308,0,1006,193;9.GP,1,,0,0,0,1764,54,3581,66.3,18000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,43,8,0
9.78897E+12,20130831,201308,0,1006,193;9.GP,1,,0,0,0,1764,54,3581,66.3,17000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,43,8,0
9.78896E+12,20130831,201308,0,1006,193;9.GP,1,,0,0,0,1367,931,17237,18.5,15000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2031,800,367,129
9.789E+12,20130831,201308,0,1006,193;9.GP,1,,0,0,0,95432,148,1392,9.4,15000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,102,44,19
9.79116E+12,20130831,201308,1,1006,193;9.GP,1,,0,0,0,165134,156,1846,11.8,9500,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,326,195,74
9.79116E+12,20130831,201308,41,1006,193;9.GP,1,,0,0,0,105212,2021,39436,19.5,9000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5899,2290,915,222
9.79116E+12,20130831,201308,43,1006,193;9.GP,1,,0,0,0,105212,2021,39436,19.5,9000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5899,2290,915,222
9.789E+12,20130831,201308,0,1006,193;9.GP,1,,0,0,0,95432,148,1392,9.4,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,102,44,19
9.789E+12,20130831,201308,0,1006,193;9.GP,1,,0,0,0,95432,148,1392,9.4,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,102,44,19
9.78896E+12,20130831,201308,0,1006,193;9.GP,1,,0,0,0,9089,139,596,4.3,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,75,71,482486,110351,111.61,105,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,16,5,2
9.78898E+12,20130901,201309,0,1006,193;9.GP,1,,0,0,0,708,441,12042,27.3,10000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1073,516,209,83
9.78897E+12,20130901,201309,2,1006,193;9.GP,1,,0,0,0,175570,5,120,24,10000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,15,5
9.789E+12,20130901,201309,0,1006,193;9.GP,1,,0,0,0,137487,44,137,3.1,10000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,15,8,2
9.789E+12,20130901,201309,0,1006,193;9.GP,1,,0,0,0,137487,44,137,3.1,10000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,15,8,2
9.78898E+12,20130901,201309,1,1006,193;9.GP,1,,0,0,0,1400,161,1507,9.4,8000,22.1,19.1,60.1,155.1,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,19,11,2
9.78896E+12,20130902,201309,40,1006,193;9.GP,1,,0,0,0,143639,12,111404,9283.7,14000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,2,4,3,2,2.7,0,0,0,0,77641,35990,13796,4388
9.78897E+12,20130902,201309,1,1006,193;9.GP,1,,0,0,0,9729,3313,128244,38.7,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,1,0,0.3,0,0,0,0,52543,27565,15887,5202
9.78897E+12,20130902,201309,1,1006,193;9.GP,1,,0,0,0,9729,3313,128244,38.7,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,1,0,0.3,0,0,0,0,52543,27565,15887,5202
9.78893E+12,20130902,201309,1,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,17457,8026,4031,1336
9.78893E+12,20130902,201309,11,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,17457,8026,4031,1336
9.78893E+12,20130902,201309,1,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,17457,8026,4031,1336
9.78893E+12,20130902,201309,6,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,17457,8026,4031,1336
9.78893E+12,20130902,201309,0,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,1,0,0,0,0.1,0,0,0,0,15423,6778,3046,1053
9.78893E+12,20130902,201309,6,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,1,0,0,0,0.1,0,0,0,0,15423,6778,3046,1053
9.78893E+12,20130902,201309,0,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,1,0,0,0,0.1,0,0,0,0,15423,6778,3046,1053
9.78899E+12,20130902,201309,3,1006,193;9.GP,1,,0,0,0,105532,66,1561,23.7,23000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,179,70,24
9.78897E+12,20130902,201309,6,1006,193;9.GP,1,,0,0,0,2882,282,29698,105.3,16000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2774,1438,643,212
9.78896E+12,20130902,201309,38,1006,193;9.GP,1,,0,0,0,95919,186,321974,1731,15000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12282,5001,2600,800
9.78899E+12,20130902,201309,30,1006,193;9.GP,1,,0,0,0,77220,32,9971,311.6,13000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633,301,138,40
9.789E+12,20130902,201309,42,1006,193;9.GP,1,,0,0,0,3818,1141,56601,49.6,12000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14852,11300,8199,824
9.78896E+12,20130902,201309,0,1006,193;9.GP,1,,0,0,0,12793,598,17873,29.9,12000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,841,379,162
9.789E+12,20130902,201309,0,1006,193;9.GP,1,,0,0,0,538,473,3243,6.9,10000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,192,87,28
9.78897E+12,20130902,201309,21,1006,193;9.GP,1,,0,0,0,146189,117,6997,59.8,9000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290,1429,878,358
9.789E+12,20130902,201309,0,1006,193;9.GP,1,,0,0,0,177827,7,82,11.7,9000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.78897E+12,20130902,201309,1,1006,193;9.GP,1,,0,0,0,295,399,155111,388.7,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12073,6712,3040,1075
9.78896E+12,20130902,201309,0,1006,193;9.GP,1,,0,0,0,77251,227,5482,24.1,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,420,239,115
9.78893E+12,20130902,201309,1,1006,193;9.GP,1,,0,0,0,16000,3777,90505,24,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13009,5899,3230,889
9.78897E+12,20130902,201309,0,1006,193;9.GP,1,,0,0,0,98558,2639,34209,13,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5107,2829,1454,390
9.789E+12,20130902,201309,1,1006,193;9.GP,1,,0,0,0,107615,1318,13406,10.2,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611,1237,660,209
9.789E+12,20130902,201309,1,1006,193;9.GP,1,,0,0,0,107615,1318,13406,10.2,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611,1237,660,209
9.78893E+12,20130902,201309,5,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153,1158,529,143
9.78893E+12,20130902,201309,5,1006,193;9.GP,1,,0,0,0,17344,2787,26058,9.3,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153,1158,529,143
9.79113E+12,20130902,201309,2,1006,193;9.GP,1,,0,0,0,152974,990,3130,3.2,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1797,861,516,104
9.78897E+12,20130903,201309,4,1006,193;9.GP,1,,0,0,0,136,872,475998,545.9,13800,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,4,4,4,4,4,0,0,0,0,59241,30116,16378,5903
9.78893E+12,20130903,201309,12,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,17457,8026,4031,1336
9.78893E+12,20130903,201309,0,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,17457,8026,4031,1336
9.78893E+12,20130903,201309,4,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,17457,8026,4031,1336
9.78893E+12,20130903,201309,1,1006,193;9.GP,1,,0,0,0,7876,4969,224306,45.1,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,1,0,0,0.2,0,0,0,0,17457,8026,4031,1336
9.78893E+12,20130903,201309,4,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,1,0,0,0,0.1,0,0,0,0,15423,6778,3046,1053
9.78893E+12,20130903,201309,1,1006,193;9.GP,1,,0,0,0,76993,3322,77370,23.3,8000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,1,0,0,0,0.1,0,0,0,0,15423,6778,3046,1053
9.78893E+12,20130903,201309,0,1006,193;9.GP,1,,0,0,0,507,1326,8004,6,39000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,315,88,22
9.7912E+12,20130903,201309,2,1006,193;9.GP,1,,0,0,0,178702,1,20,20,15000,24.1,17.8,58.9,153.5,4040630,2403480,329892,16448,84,75,458995,100989,111.61,105,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
